OrderDetailID,OrderID,ProductID,Quantity,ProductName,ProductPrice,CustomerID,OrderDate,CustomerFirstName,CustomerLastName,CustomerEmail
286,1618,22,5,Charging Cable,20,408,2020/7/4,Ava,Miller,ava.miller16@outlook.com
287,826,48,5,Smart TV,1000,420,2022/11/23,Ethan,Smith,ethan.smith5@gmail.com
288,1707,38,5,Water Bottle,30,27,2020/11/25,Ava,Brown,ava.brown53@yahoo.com
289,365,16,1,Webcam,100,39,2022/7/16,Noah,Rodriguez,noah.rodriguez62@outlook.com
290,580,45,1,Projector,400,305,2020/4/30,Emma,Garcia,emma.garcia8@live.com
291,1274,39,1,Thermos,25,474,2023/11/26,Noah,Miller,noah.miller51@live.com
292,1236,8,3,External Hard Drive,120,83,2019/8/10,Olivia,Rodriguez,olivia.rodriguez28@outlook.com
293,545,16,4,Webcam,100,488,2023/12/14,Sophia,Martinez,sophia.martinez44@yahoo.com
294,1246,18,4,VR Headset,350,155,2023/4/3,Logan,Jones,logan.jones59@hotmail.com
295,376,19,4,Graphic Tablet,300,272,2022/4/1,Liam,Johnson,liam.johnson99@gmail.com
296,39,1,4,Laptop,1200,43,2023/2/13,Olivia,Garcia,olivia.garcia82@live.com
297,100,30,3,Stapler,12,431,2019/7/30,Noah,Martinez,noah.martinez8@gmail.com
298,1070,34,4,Calculator,25,23,2022/6/19,Mason,Johnson,mason.johnson73@yahoo.com
299,372,3,2,Tablet,450,347,2019/12/3,Olivia,Rodriguez,olivia.rodriguez64@hotmail.com
300,205,26,2,Backpack,70,452,2020/9/13,Ethan,Davis,ethan.davis8@gmail.com
301,539,42,5,Office Chair,150,98,2019/12/29,Sophia,Smith,sophia.smith58@outlook.com
302,1431,43,5,Filing Cabinet,200,131,2022/3/7,Mason,Johnson,mason.johnson48@outlook.com
303,1455,22,1,Charging Cable,20,397,2020/10/28,Olivia,Johnson,olivia.johnson30@yahoo.com
304,466,10,2,Camera,600,186,2020/7/31,Logan,Smith,logan.smith99@yahoo.com
305,302,11,1,Printer,200,290,2022/4/7,Logan,Smith,logan.smith53@yahoo.com
306,988,46,5,Scanner,250,227,2019/3/29,Noah,Garcia,noah.garcia29@outlook.com
307,684,40,5,Wall Clock,45,59,2021/10/15,Noah,Rodriguez,noah.rodriguez34@gmail.com
308,624,18,3,VR Headset,350,126,2020/3/23,Ethan,Brown,ethan.brown23@yahoo.com
309,1599,34,4,Calculator,25,251,2022/6/6,Noah,Jones,noah.jones40@yahoo.com
310,1996,35,4,Desk Organizer,20,484,2020/7/28,Ethan,Jones,ethan.jones3@gmail.com
311,928,50,3,Action Camera,300,165,2023/4/23,Emma,Brown,emma.brown17@outlook.com
312,1583,30,4,Stapler,12,277,2023/6/16,Sophia,Jones,sophia.jones49@outlook.com
313,661,17,2,Microphone,120,272,2020/7/27,Liam,Johnson,liam.johnson99@gmail.com
314,1688,29,5,Highlighter,4,403,2020/7/20,Mason,Miller,mason.miller84@live.com
315,1904,49,5,Gaming Console,500,151,2021/5/31,Ethan,Jones,ethan.jones48@outlook.com
316,113,31,3,Paper Clips,1,190,2020/6/12,Noah,Williams,noah.williams36@live.com
317,1552,21,1,USB Flash Drive,40,433,2022/8/5,Mason,Garcia,mason.garcia52@yahoo.com
318,143,9,2,Wireless Headphones,150,298,2023/9/15,Noah,Rodriguez,noah.rodriguez7@live.com
319,941,23,3,Portable Charger,60,119,2023/4/30,Isabella,Rodriguez,isabella.rodriguez19@yahoo.com
320,385,40,4,Wall Clock,45,191,2022/8/18,Mason,Garcia,mason.garcia20@gmail.com
321,1684,3,3,Tablet,450,190,2023/9/11,Noah,Williams,noah.williams36@live.com
322,1635,11,1,Printer,200,315,2021/9/23,Liam,Williams,liam.williams45@live.com
323,1657,1,5,Laptop,1200,263,2020/1/30,Olivia,Smith,olivia.smith21@live.com
324,244,12,5,E-reader,130,153,2020/12/11,Mason,Brown,mason.brown17@gmail.com
325,1537,12,5,E-reader,130,368,2019/7/29,Mason,Garcia,mason.garcia81@live.com
326,498,32,5,Binder,8,399,2021/11/30,Sophia,Davis,sophia.davis5@live.com
327,1543,12,5,E-reader,130,160,2023/8/11,Ava,Smith,ava.smith28@gmail.com
328,886,37,4,Coffeemaker,90,444,2020/4/15,Logan,Johnson,logan.johnson17@yahoo.com
329,1476,48,3,Smart TV,1000,322,2019/7/30,Ava,Martinez,ava.martinez63@outlook.com
330,68,17,3,Microphone,120,453,2023/1/5,Sophia,Smith,sophia.smith83@yahoo.com
331,922,38,4,Water Bottle,30,283,2020/10/22,Olivia,Smith,olivia.smith16@live.com
332,1542,11,3,Printer,200,281,2019/9/17,Liam,Brown,liam.brown78@outlook.com
333,1043,10,2,Camera,600,317,2020/2/1,Logan,Rodriguez,logan.rodriguez20@outlook.com
334,1965,50,2,Action Camera,300,277,2021/9/21,Sophia,Jones,sophia.jones49@outlook.com
335,946,19,1,Graphic Tablet,300,264,2020/11/18,Mason,Davis,mason.davis36@yahoo.com
336,1363,4,2,Monitor,300,377,2023/3/6,Ava,Johnson,ava.johnson45@live.com
337,625,2,4,Smartphone,800,46,2022/9/7,Isabella,Smith,isabella.smith60@outlook.com
338,647,6,5,Mouse,50,165,2021/6/20,Emma,Brown,emma.brown17@outlook.com
339,1259,15,3,Bluetooth Speaker,180,401,2018/12/23,Noah,Miller,noah.miller56@gmail.com
340,85,10,5,Camera,600,365,2023/10/1,Liam,Miller,liam.miller98@gmail.com
341,1875,30,5,Stapler,12,138,2023/9/13,Ethan,Williams,ethan.williams24@outlook.com
342,1042,39,3,Thermos,25,71,2022/11/13,Emma,Johnson,emma.johnson63@gmail.com
343,507,3,1,Tablet,450,245,2022/6/12,Liam,Johnson,liam.johnson50@hotmail.com
344,1278,2,3,Smartphone,800,14,2024/1/23,Sophia,Davis,sophia.davis22@live.com
345,398,10,3,Camera,600,15,2018/9/26,Noah,Williams,noah.williams89@gmail.com
346,1776,9,2,Wireless Headphones,150,478,2021/12/13,Ethan,Martinez,ethan.martinez84@gmail.com
347,1728,45,1,Projector,400,469,2021/2/27,Ava,Rodriguez,ava.rodriguez79@gmail.com
348,436,36,3,Bookshelf,150,335,2021/1/2,Logan,Martinez,logan.martinez49@gmail.com
349,226,17,3,Microphone,120,489,2022/3/23,Noah,Garcia,noah.garcia13@yahoo.com
350,1266,28,4,Pen,3,423,2020/12/9,Liam,Garcia,liam.garcia49@yahoo.com
351,650,9,4,Wireless Headphones,150,473,2019/3/29,Mason,Martinez,mason.martinez8@yahoo.com
352,335,2,2,Smartphone,800,54,2021/5/27,Ava,Jones,ava.jones35@gmail.com
353,553,43,2,Filing Cabinet,200,235,2023/9/20,Olivia,Jones,olivia.jones23@yahoo.com
354,240,46,3,Scanner,250,430,2021/1/7,Ethan,Miller,ethan.miller36@gmail.com
355,1579,2,3,Smartphone,800,183,2021/5/10,Olivia,Jones,olivia.jones9@hotmail.com
356,18,34,5,Calculator,25,90,2021/5/26,Logan,Davis,logan.davis77@gmail.com
357,84,19,1,Graphic Tablet,300,234,2021/12/27,Liam,Johnson,liam.johnson33@live.com
358,1567,40,2,Wall Clock,45,177,2020/4/23,Ava,Jones,ava.jones95@yahoo.com
359,951,6,3,Mouse,50,55,2023/9/21,Logan,Garcia,logan.garcia5@yahoo.com
360,1193,47,2,Headphones,180,167,2021/8/4,Ethan,Johnson,ethan.johnson46@live.com
361,743,16,1,Webcam,100,235,2019/3/25,Olivia,Jones,olivia.jones23@yahoo.com
362,179,13,2,Desk Lamp,90,68,2018/11/20,Logan,Rodriguez,logan.rodriguez9@yahoo.com
363,316,41,5,Desk,250,376,2021/11/17,Olivia,Rodriguez,olivia.rodriguez1@hotmail.com
364,183,34,5,Calculator,25,137,2021/6/24,Liam,Brown,liam.brown20@gmail.com
365,1238,48,2,Smart TV,1000,206,2020/6/18,Sophia,Johnson,sophia.johnson6@live.com
366,1862,49,1,Gaming Console,500,269,2020/9/20,Olivia,Smith,olivia.smith12@gmail.com
367,1994,50,5,Action Camera,300,129,2021/10/7,Logan,Smith,logan.smith60@gmail.com
368,1251,45,1,Projector,400,474,2020/11/26,Noah,Miller,noah.miller51@live.com
369,120,44,5,Whiteboard,130,498,2023/4/29,Sophia,Smith,sophia.smith75@gmail.com
370,1290,4,5,Monitor,300,144,2022/9/10,Isabella,Rodriguez,isabella.rodriguez93@yahoo.com
371,1403,8,2,External Hard Drive,120,182,2021/6/23,Emma,Martinez,emma.martinez17@gmail.com
372,1583,47,1,Headphones,180,277,2023/6/16,Sophia,Jones,sophia.jones49@outlook.com
373,252,40,4,Wall Clock,45,140,2019/1/7,Olivia,Smith,olivia.smith72@outlook.com
374,466,10,1,Camera,600,186,2020/7/31,Logan,Smith,logan.smith99@yahoo.com
375,1964,19,3,Graphic Tablet,300,458,2020/1/28,Ethan,Brown,ethan.brown70@live.com
376,1578,19,2,Graphic Tablet,300,382,2023/3/21,Mason,Brown,mason.brown50@outlook.com
377,1514,30,3,Stapler,12,23,2021/5/30,Mason,Johnson,mason.johnson73@yahoo.com
378,1612,49,5,Gaming Console,500,150,2020/1/18,Liam,Martinez,liam.martinez33@live.com
379,878,13,4,Desk Lamp,90,455,2019/1/15,Isabella,Jones,isabella.jones6@outlook.com
380,386,3,4,Tablet,450,3,2021/3/21,Isabella,Smith,isabella.smith72@live.com
381,1379,31,5,Paper Clips,1,260,2019/12/19,Noah,Miller,noah.miller58@live.com
382,717,10,2,Camera,600,95,2022/3/22,Ava,Brown,ava.brown32@gmail.com
383,270,27,4,Notebook,5,289,2022/11/1,Ava,Brown,ava.brown39@live.com
384,1798,40,3,Wall Clock,45,303,2021/5/9,Olivia,Rodriguez,olivia.rodriguez29@live.com
385,971,17,1,Microphone,120,317,2022/4/15,Logan,Rodriguez,logan.rodriguez20@outlook.com
386,876,3,1,Tablet,450,32,2022/12/17,Liam,Martinez,liam.martinez36@yahoo.com
387,590,40,4,Wall Clock,45,226,2019/4/26,Logan,Miller,logan.miller86@gmail.com
388,1395,44,4,Whiteboard,130,436,2018/10/5,Ethan,Miller,ethan.miller56@hotmail.com
389,380,43,4,Filing Cabinet,200,453,2023/5/29,Sophia,Smith,sophia.smith83@yahoo.com
390,374,49,3,Gaming Console,500,33,2019/9/24,Sophia,Williams,sophia.williams4@yahoo.com
391,696,45,1,Projector,400,255,2019/11/25,Isabella,Davis,isabella.davis35@gmail.com
392,1465,11,2,Printer,200,276,2019/8/2,Olivia,Brown,olivia.brown59@hotmail.com
393,551,5,3,Keyboard,100,437,2021/11/23,Logan,Smith,logan.smith7@hotmail.com
394,1663,24,1,SD Card,30,386,2019/10/27,Isabella,Rodriguez,isabella.rodriguez47@live.com
395,1829,34,3,Calculator,25,29,2020/8/4,Isabella,Davis,isabella.davis60@outlook.com
396,1110,4,1,Monitor,300,156,2019/11/24,Logan,Miller,logan.miller86@live.com
397,138,26,2,Backpack,70,338,2020/11/22,Ethan,Williams,ethan.williams75@outlook.com
398,311,38,1,Water Bottle,30,43,2023/7/11,Olivia,Garcia,olivia.garcia82@live.com
399,592,33,3,Envelope,10,146,2024/1/4,Liam,Rodriguez,liam.rodriguez54@hotmail.com
400,527,26,2,Backpack,70,97,2023/7/21,Liam,Rodriguez,liam.rodriguez62@gmail.com
401,735,25,5,Computer Mouse Pad,15,438,2022/2/17,Ethan,Davis,ethan.davis23@hotmail.com
402,2,24,3,SD Card,30,265,2020/3/23,Ava,Miller,ava.miller73@hotmail.com
403,1277,17,3,Microphone,120,175,2020/8/3,Ethan,Brown,ethan.brown67@yahoo.com
404,759,19,4,Graphic Tablet,300,461,2023/2/22,Mason,Johnson,mason.johnson70@outlook.com
405,372,35,5,Desk Organizer,20,347,2019/12/3,Olivia,Rodriguez,olivia.rodriguez64@hotmail.com
406,38,36,1,Bookshelf,150,474,2023/5/10,Noah,Miller,noah.miller51@live.com
407,1714,25,3,Computer Mouse Pad,15,465,2021/11/28,Liam,Smith,liam.smith31@live.com
408,1553,14,1,Gaming Chair,400,80,2020/7/13,Ethan,Miller,ethan.miller66@yahoo.com
409,478,21,4,USB Flash Drive,40,483,2023/6/12,Ava,Davis,ava.davis77@hotmail.com
410,1443,47,1,Headphones,180,44,2022/4/20,Isabella,Miller,isabella.miller24@yahoo.com
411,1317,30,5,Stapler,12,215,2023/9/4,Sophia,Smith,sophia.smith90@live.com
412,1078,2,3,Smartphone,800,165,2019/8/3,Emma,Brown,emma.brown17@outlook.com
413,775,11,2,Printer,200,283,2019/10/11,Olivia,Smith,olivia.smith16@live.com
414,1049,11,5,Printer,200,186,2022/8/20,Logan,Smith,logan.smith99@yahoo.com
415,996,44,1,Whiteboard,130,34,2018/11/5,Mason,Garcia,mason.garcia6@yahoo.com
416,1103,20,1,Fitness Tracker,160,460,2018/11/20,Sophia,Miller,sophia.miller22@live.com
417,1227,16,2,Webcam,100,19,2020/9/13,Logan,Williams,logan.williams55@outlook.com
418,646,45,2,Projector,400,429,2020/12/5,Noah,Johnson,noah.johnson81@yahoo.com
419,1282,29,5,Highlighter,4,498,2021/3/4,Sophia,Smith,sophia.smith75@gmail.com
420,221,47,4,Headphones,180,204,2021/3/25,Ethan,Jones,ethan.jones60@outlook.com
421,1047,19,2,Graphic Tablet,300,210,2019/9/11,Ava,Smith,ava.smith16@live.com
422,134,28,2,Pen,3,481,2021/12/7,Sophia,Davis,sophia.davis90@live.com
423,1671,7,3,Smartwatch,250,113,2024/1/29,Liam,Smith,liam.smith98@hotmail.com
424,260,5,4,Keyboard,100,90,2020/5/9,Logan,Davis,logan.davis77@gmail.com
425,1747,23,2,Portable Charger,60,272,2022/6/9,Liam,Johnson,liam.johnson99@gmail.com
426,405,18,4,VR Headset,350,312,2020/1/1,Liam,Davis,liam.davis54@hotmail.com
427,971,30,2,Stapler,12,317,2022/4/15,Logan,Rodriguez,logan.rodriguez20@outlook.com
428,198,24,4,SD Card,30,131,2021/10/8,Mason,Johnson,mason.johnson48@outlook.com
429,1143,32,3,Binder,8,152,2022/9/27,Logan,Garcia,logan.garcia8@hotmail.com
430,1673,22,2,Charging Cable,20,149,2021/3/29,Ava,Brown,ava.brown33@outlook.com
431,1316,24,2,SD Card,30,72,2023/5/9,Liam,Garcia,liam.garcia52@live.com
432,1052,21,1,USB Flash Drive,40,284,2023/8/19,Ethan,Smith,ethan.smith69@hotmail.com
433,1403,41,5,Desk,250,182,2021/6/23,Emma,Martinez,emma.martinez17@gmail.com
434,512,16,2,Webcam,100,397,2020/11/18,Olivia,Johnson,olivia.johnson30@yahoo.com
435,733,20,1,Fitness Tracker,160,296,2023/6/15,Ava,Davis,ava.davis74@yahoo.com
436,1212,9,4,Wireless Headphones,150,212,2020/4/1,Mason,Smith,mason.smith17@hotmail.com
437,142,12,1,E-reader,130,124,2022/1/17,Emma,Smith,emma.smith92@gmail.com
438,1861,33,4,Envelope,10,90,2023/4/15,Logan,Davis,logan.davis77@gmail.com
439,418,18,5,VR Headset,350,190,2022/2/23,Noah,Williams,noah.williams36@live.com
440,983,5,5,Keyboard,100,361,2021/7/24,Olivia,Garcia,olivia.garcia26@gmail.com
441,1780,43,2,Filing Cabinet,200,327,2021/3/12,Ethan,Davis,ethan.davis32@live.com
442,160,26,2,Backpack,70,499,2020/9/29,Ava,Miller,ava.miller34@outlook.com
443,1603,33,1,Envelope,10,237,2021/5/27,Mason,Jones,mason.jones34@outlook.com
444,122,40,4,Wall Clock,45,360,2020/9/12,Olivia,Garcia,olivia.garcia11@live.com
445,1117,47,3,Headphones,180,453,2022/10/15,Sophia,Smith,sophia.smith83@yahoo.com
446,1877,5,5,Keyboard,100,363,2018/9/25,Olivia,Miller,olivia.miller27@gmail.com
447,832,4,4,Monitor,300,290,2023/6/16,Logan,Smith,logan.smith53@yahoo.com
448,739,2,5,Smartphone,800,362,2022/10/2,Logan,Rodriguez,logan.rodriguez86@hotmail.com
449,1417,11,2,Printer,200,340,2021/6/12,Mason,Williams,mason.williams24@outlook.com
450,1648,10,3,Camera,600,388,2019/6/8,Mason,Brown,mason.brown75@hotmail.com
451,532,17,4,Microphone,120,109,2018/10/7,Sophia,Garcia,sophia.garcia32@outlook.com
452,82,16,5,Webcam,100,216,2020/1/19,Liam,Jones,liam.jones62@gmail.com
453,141,41,2,Desk,250,446,2022/7/28,Noah,Johnson,noah.johnson17@live.com
454,608,35,3,Desk Organizer,20,36,2022/12/2,Logan,Johnson,logan.johnson63@yahoo.com
455,1890,14,2,Gaming Chair,400,371,2020/12/7,Ethan,Brown,ethan.brown23@live.com
456,1922,36,3,Bookshelf,150,75,2020/2/10,Emma,Johnson,emma.johnson23@live.com
457,195,50,4,Action Camera,300,2,2018/12/13,Isabella,Miller,isabella.miller15@hotmail.com
458,1451,50,4,Action Camera,300,426,2023/5/27,Ethan,Davis,ethan.davis47@gmail.com
459,1064,38,4,Water Bottle,30,57,2020/2/11,Isabella,Martinez,isabella.martinez7@gmail.com
460,379,37,5,Coffeemaker,90,211,2023/4/6,Liam,Martinez,liam.martinez30@hotmail.com
461,1053,46,3,Scanner,250,43,2019/5/31,Olivia,Garcia,olivia.garcia82@live.com
462,498,1,5,Laptop,1200,399,2021/11/30,Sophia,Davis,sophia.davis5@live.com
463,1251,15,4,Bluetooth Speaker,180,474,2020/11/26,Noah,Miller,noah.miller51@live.com
464,358,42,3,Office Chair,150,130,2023/12/10,Olivia,Garcia,olivia.garcia2@gmail.com
465,1499,40,1,Wall Clock,45,276,2020/1/27,Olivia,Brown,olivia.brown59@hotmail.com
466,831,21,2,USB Flash Drive,40,221,2023/1/25,Liam,Johnson,liam.johnson1@live.com
467,212,21,1,USB Flash Drive,40,450,2021/7/18,Mason,Brown,mason.brown18@outlook.com
468,1278,29,3,Highlighter,4,14,2024/1/23,Sophia,Davis,sophia.davis22@live.com
469,716,33,4,Envelope,10,161,2022/10/23,Noah,Davis,noah.davis69@outlook.com
470,918,24,4,SD Card,30,11,2021/3/4,Ethan,Miller,ethan.miller64@outlook.com
471,1331,26,3,Backpack,70,318,2022/6/16,Ethan,Miller,ethan.miller72@live.com
472,1766,39,2,Thermos,25,258,2023/5/27,Noah,Brown,noah.brown90@yahoo.com
473,334,8,4,External Hard Drive,120,386,2018/11/22,Isabella,Rodriguez,isabella.rodriguez47@live.com
474,361,20,1,Fitness Tracker,160,383,2018/10/1,Logan,Miller,logan.miller65@outlook.com
475,804,12,2,E-reader,130,288,2019/7/14,Logan,Davis,logan.davis53@gmail.com
476,676,38,4,Water Bottle,30,120,2022/2/17,Mason,Johnson,mason.johnson67@hotmail.com
477,317,24,3,SD Card,30,337,2023/6/1,Emma,Rodriguez,emma.rodriguez16@gmail.com
478,1997,26,1,Backpack,70,321,2019/10/8,Logan,Johnson,logan.johnson92@gmail.com
479,887,40,3,Wall Clock,45,68,2020/9/1,Logan,Rodriguez,logan.rodriguez9@yahoo.com
480,705,38,4,Water Bottle,30,142,2022/6/25,Logan,Jones,logan.jones99@gmail.com
481,631,37,2,Coffeemaker,90,337,2019/10/7,Emma,Rodriguez,emma.rodriguez16@gmail.com
482,1983,24,4,SD Card,30,131,2023/9/24,Mason,Johnson,mason.johnson48@outlook.com
483,650,40,4,Wall Clock,45,473,2019/3/29,Mason,Martinez,mason.martinez8@yahoo.com
484,744,16,5,Webcam,100,485,2021/9/28,Mason,Williams,mason.williams6@yahoo.com
485,1529,10,4,Camera,600,37,2024/1/12,Isabella,Smith,isabella.smith90@outlook.com
486,862,39,2,Thermos,25,269,2023/3/18,Olivia,Smith,olivia.smith12@gmail.com
487,1452,35,1,Desk Organizer,20,356,2020/3/30,Isabella,Brown,isabella.brown56@yahoo.com
488,1217,11,3,Printer,200,474,2020/9/11,Noah,Miller,noah.miller51@live.com
489,1127,23,3,Portable Charger,60,328,2020/6/17,Mason,Davis,mason.davis61@live.com
490,428,28,5,Pen,3,391,2023/10/28,Liam,Smith,liam.smith98@yahoo.com
491,1532,19,2,Graphic Tablet,300,243,2023/1/28,Olivia,Williams,olivia.williams92@hotmail.com
492,1853,29,4,Highlighter,4,435,2021/7/13,Sophia,Smith,sophia.smith26@hotmail.com
493,509,7,1,Smartwatch,250,346,2022/8/27,Mason,Rodriguez,mason.rodriguez41@outlook.com
494,1924,48,5,Smart TV,1000,378,2020/5/9,Sophia,Davis,sophia.davis4@gmail.com
495,895,1,3,Laptop,1200,208,2024/2/29,Mason,Johnson,mason.johnson94@hotmail.com
496,795,41,3,Desk,250,320,2018/11/2,Liam,Miller,liam.miller3@live.com
497,1453,42,3,Office Chair,150,464,2020/3/20,Ava,Martinez,ava.martinez3@hotmail.com
498,1966,17,4,Microphone,120,388,2020/5/4,Mason,Brown,mason.brown75@hotmail.com
499,1192,21,4,USB Flash Drive,40,437,2019/7/5,Logan,Smith,logan.smith7@hotmail.com
500,1036,35,4,Desk Organizer,20,155,2023/5/20,Logan,Jones,logan.jones59@hotmail.com
501,1987,21,4,USB Flash Drive,40,77,2020/10/22,Emma,Garcia,emma.garcia29@outlook.com
502,604,39,4,Thermos,25,273,2022/10/9,Olivia,Jones,olivia.jones30@gmail.com
503,601,27,3,Notebook,5,331,2021/6/7,Ethan,Smith,ethan.smith36@hotmail.com
504,444,17,1,Microphone,120,58,2021/8/26,Logan,Smith,logan.smith72@outlook.com
505,1712,2,3,Smartphone,800,3,2019/3/22,Isabella,Smith,isabella.smith72@live.com
506,44,40,4,Wall Clock,45,65,2022/2/15,Olivia,Williams,olivia.williams47@hotmail.com
507,1644,47,2,Headphones,180,157,2024/2/17,Isabella,Johnson,isabella.johnson51@hotmail.com
508,1380,8,3,External Hard Drive,120,401,2021/1/4,Noah,Miller,noah.miller56@gmail.com
509,552,48,1,Smart TV,1000,288,2020/4/29,Logan,Davis,logan.davis53@gmail.com
510,1108,17,3,Microphone,120,262,2021/12/4,Logan,Smith,logan.smith36@gmail.com
511,1113,32,4,Binder,8,85,2019/3/6,Ava,Miller,ava.miller30@hotmail.com
512,1852,31,4,Paper Clips,1,192,2020/3/23,Isabella,Brown,isabella.brown8@outlook.com
513,310,31,2,Paper Clips,1,85,2023/6/9,Ava,Miller,ava.miller30@hotmail.com
514,76,44,5,Whiteboard,130,286,2021/1/30,Olivia,Miller,olivia.miller52@hotmail.com
515,712,50,2,Action Camera,300,173,2023/12/13,Mason,Martinez,mason.martinez63@live.com
516,277,11,5,Printer,200,371,2023/2/28,Ethan,Brown,ethan.brown23@live.com
517,735,20,2,Fitness Tracker,160,438,2022/2/17,Ethan,Davis,ethan.davis23@hotmail.com
518,1165,27,1,Notebook,5,76,2020/3/10,Emma,Miller,emma.miller15@hotmail.com
519,466,10,5,Camera,600,186,2020/7/31,Logan,Smith,logan.smith99@yahoo.com
520,1623,6,5,Mouse,50,399,2018/12/2,Sophia,Davis,sophia.davis5@live.com
521,184,29,3,Highlighter,4,303,2021/1/6,Olivia,Rodriguez,olivia.rodriguez29@live.com
522,800,23,2,Portable Charger,60,193,2019/2/23,Isabella,Davis,isabella.davis87@outlook.com
523,1836,45,5,Projector,400,290,2019/6/2,Logan,Smith,logan.smith53@yahoo.com
524,1469,5,5,Keyboard,100,500,2020/7/25,Noah,Williams,noah.williams99@hotmail.com
525,1448,6,1,Mouse,50,33,2020/4/28,Sophia,Williams,sophia.williams4@yahoo.com
526,1586,28,1,Pen,3,383,2022/5/11,Logan,Miller,logan.miller65@outlook.com
527,346,2,4,Smartphone,800,494,2021/3/23,Ava,Brown,ava.brown15@hotmail.com
528,1652,35,1,Desk Organizer,20,32,2020/4/27,Liam,Martinez,liam.martinez36@yahoo.com
529,1380,25,3,Computer Mouse Pad,15,401,2021/1/4,Noah,Miller,noah.miller56@gmail.com
530,1153,10,3,Camera,600,428,2020/7/20,Noah,Rodriguez,noah.rodriguez63@live.com
531,1816,4,5,Monitor,300,287,2021/9/5,Isabella,Rodriguez,isabella.rodriguez85@outlook.com
532,1191,49,1,Gaming Console,500,454,2022/7/23,Liam,Garcia,liam.garcia41@live.com
533,601,15,1,Bluetooth Speaker,180,331,2021/6/7,Ethan,Smith,ethan.smith36@hotmail.com
534,1462,12,5,E-reader,130,278,2023/7/31,Logan,Smith,logan.smith12@live.com
535,1153,33,2,Envelope,10,428,2020/7/20,Noah,Rodriguez,noah.rodriguez63@live.com
536,157,4,3,Monitor,300,37,2023/10/1,Isabella,Smith,isabella.smith90@outlook.com
537,112,3,5,Tablet,450,30,2021/10/21,Olivia,Jones,olivia.jones8@hotmail.com
538,1542,26,2,Backpack,70,281,2019/9/17,Liam,Brown,liam.brown78@outlook.com
539,696,9,2,Wireless Headphones,150,255,2019/11/25,Isabella,Davis,isabella.davis35@gmail.com
540,1635,43,5,Filing Cabinet,200,315,2021/9/23,Liam,Williams,liam.williams45@live.com
541,834,21,4,USB Flash Drive,40,46,2019/2/20,Isabella,Smith,isabella.smith60@outlook.com
542,1736,8,2,External Hard Drive,120,248,2020/7/31,Liam,Davis,liam.davis43@live.com
543,1740,6,3,Mouse,50,439,2022/6/6,Noah,Johnson,noah.johnson18@yahoo.com
544,454,27,2,Notebook,5,38,2023/4/20,Emma,Garcia,emma.garcia34@yahoo.com
545,1306,24,3,SD Card,30,24,2023/12/15,Sophia,Jones,sophia.jones4@gmail.com
546,1205,4,3,Monitor,300,407,2023/6/2,Ethan,Garcia,ethan.garcia23@hotmail.com
547,23,48,4,Smart TV,1000,305,2021/7/10,Emma,Garcia,emma.garcia8@live.com
548,1555,44,2,Whiteboard,130,289,2022/1/17,Ava,Brown,ava.brown39@live.com
549,765,7,5,Smartwatch,250,437,2022/7/21,Logan,Smith,logan.smith7@hotmail.com
550,610,11,2,Printer,200,154,2023/12/5,Emma,Garcia,emma.garcia48@outlook.com
551,83,22,1,Charging Cable,20,212,2020/4/7,Mason,Smith,mason.smith17@hotmail.com
552,1080,36,1,Bookshelf,150,374,2021/9/2,Mason,Brown,mason.brown83@gmail.com
553,300,24,1,SD Card,30,144,2020/10/27,Isabella,Rodriguez,isabella.rodriguez93@yahoo.com
